wavelength,Baseline 100%T,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19
1742,183.5186157,100.0031357,99.99317169,47.93920517,47.89947128,48.53268814,99.97801971,47.28877258,47.2912178,47.86287308,46.98189163,100.0190125,48.63535309,52.41862106,58.80860138,52.15766907,58.88769531,59.77162552,68.67897797,99.91362
1740,183.5177917,99.99565125,99.99124908,47.9370842,47.90224457,48.5205307,99.98483276,47.27996826,47.28677368,47.85965729,46.98059082,100.0174561,48.538414,52.42248154,58.81143188,52.15994644,58.86267853,59.75132751,68.66004944,99.91184998
1738,183.52276609999998,99.99681091,99.99950409,47.93499756,47.89580536,48.50562286,99.98268127,47.27526855,47.27937698,47.87289429,46.99145889,100.02305600000001,48.42493057,52.42363358,58.81545639,52.16751099,58.84407043,59.726119999999995,68.63800049,99.91647339
1736,183.5453339,99.99433899,99.99611664,47.92758942,47.88962555,48.49801636,99.98026276,47.26397324,47.26994324,47.90975952,47.00047684,100.0253906,48.32324219,52.41678238,58.80999756,52.16301727,58.8115921,59.69274139,68.60428619,99.91349029999999
1734,183.56973269999997,99.99656677,99.9887619,47.91864777,47.88357162,48.48593903,99.97626495,47.25117493,47.25613403,47.949050899999996,47.01026154,100.0150452,48.22886658,52.40498352,58.800613399999996,52.15874481,58.78012848,59.65817642,68.57292938,99.91009521
1732,183.5740509,99.99177551,99.98949432,47.91201401,47.87180328,48.4748764,99.97000885,47.24153519,47.24501801,47.99355698,47.0328064,100.0147552,48.15585327,52.39759827,58.79294205,52.15641403,58.74966812,59.62637711,68.55000305,99.91075134
1730,183.5660706,100.0001678,100.000824,47.90766144,47.87026215,48.47828293,99.98221588,47.23659897,47.2415657,48.06198883,47.05602646,100.0292892,48.13560104,52.39767456,58.79478455,52.15948105,58.72788239,59.60203934,68.51930237,99.92652893
1728,183.60162350000002,99.99971008,99.99849701,47.89496231,47.85800171,48.46814728,99.98581696,47.22329712,47.22664261,48.10990143,47.07239914,100.03153990000001,48.13082123,52.38521576,58.78661728,52.15633392,58.70013428,59.56852341,68.48673248,99.91186523
1726,183.6375885,99.99433899,99.98693085,47.87972641,47.84020615,48.46289825,99.98343658,47.20941162,47.21085358,48.14861298,47.08203506,100.0182419,48.15656281,52.37674713,58.77923203,52.15099335,58.66390991,59.53375626,68.45674133,99.90615082
1724,183.6287384,100.0081177,100.0039368,47.87601471,47.83721924,48.47093201,99.98820496,47.20673370000001,47.2080307,48.19524765,47.09260941,100.0192642,48.23613358,52.38276672,58.78438187,52.15371704,58.64289856,59.50642776,68.43507385,99.91378021
1722,183.6451721,100.00165559999999,99.99622345,47.86565399,47.82727051,48.47282028,99.98088837,47.19604874,47.19718552,48.21755981,47.09104919,100.0227814,48.31715393,52.38217163,58.78427505,52.15479279,58.61311722,59.47658539,68.39746857,99.90923309
1720,183.6567993,100.00046540000001,99.99954987,47.85102463,47.81600189,48.47776794,99.98410034,47.18913269,47.19135284,48.22844696,47.07807159,100.0226517,48.42126465,52.38646317,58.78974152,52.1543808,58.58663177,59.4454422,68.37472534,99.91082764
1718,183.6807709,100.00192259999999,99.99717712,47.84011459,47.8039093,48.48077011,99.97943115,47.18025208,47.17981339,48.21878052,47.050975799999996,100.0214844,48.53235626,52.38684845,58.79516602,52.15272903,58.55864334,59.41540146,68.34616852,99.91233063
1716,183.70532230000003,99.98883057,99.99342346,47.82472229,47.78809357,48.48812103,99.98780823,47.17472076,47.17158508,48.18922806,47.02024841,100.0213394,48.61491776,52.39927292,58.80250168,52.15324783,58.53271484,59.39112854,68.31911469,99.91000366
1714,183.7255554,99.99980927,99.99638367,47.81604004,47.77853012,48.50200653,99.98461151,47.16697693,47.16871643,48.15106201,46.97079849,100.0245819,48.68701935,52.40484619,58.81013107,52.15148926,58.50622559,59.35754776,68.27985382,99.91662598
1712,183.7467804,99.99287415,99.99627686,47.80026245,47.76284027,48.50549316,99.98413086,47.15388489,47.15717316,48.08695602,46.91939545,100.0223007,48.70814133,52.40251923,58.80652237,52.14685059,58.4708519,59.31566238,68.25001526,99.91181946
1710,183.78182980000003,99.98538208,99.98983002,47.77869415,47.73922729,48.506515500000006,99.97042084,47.13951111,47.13982391,48.01418304,46.85554886,100.0066071,48.69429779,52.39871216,58.80478668,52.14001465,58.43432617,59.28013229,68.20524597,99.89996338
1708,183.7909088,99.99221802,99.99090576,47.76533508,47.72852707,48.51142120000001,99.97941589,47.13208008,47.13279724,47.94270706,46.8051796,100.0213623,48.65087128,52.39849854,58.80540085,52.13684464,58.40990448,59.24797058,68.17565918,99.90718842
1706,183.8005371,99.99845886,99.99942017,47.75178909,47.71302795,48.52062988,99.98464966,47.12324524,47.12678528,47.87181091,46.76232147,100.0255127,48.57107544,52.39564133,58.80467224,52.13788223,58.37946701,59.2216835,68.1497345,99.92015076
1704,183.8218536,99.99183655,100.0001297,47.74043655,47.70060349,48.52224731,99.98806,47.11191177,47.11221313,47.80779266,46.72174072,100.0292892,48.47483826,52.38903809,58.79976654,52.13679504,58.34856796,59.18799591,68.11145782,99.91423798
1702,183.84399409999997,100.0018005,99.99858856,47.72542191,47.68597412,48.52249146,99.99412537,47.10046768,47.10513306,47.7609024,46.70081329,100.0362015,48.354702,52.38341522,58.79324722,52.13524246,58.32119751,59.15321732,68.08050537,99.91498566
1700,183.88842769999997,100.0013123,99.99542999,47.71188736,47.6711235,48.519104,99.98204803,47.08679581,47.08950806,47.73526001,46.67811584,100.0233536,48.24816895,52.37210846,58.77899933,52.12898254,58.28813171,59.11651993,68.04376221,99.90180206
1698,183.90917969999998,99.99317169,99.99208069,47.69869995,47.65885162,48.51478195,99.97657776,47.07452774,47.08118057,47.72276306,46.67515564,100.02130129999999,48.13824081,52.36282349,58.76728439,52.12598419,58.25900269,59.08391953,68.00909424,99.90454865
1696,183.9296875,99.99472809,99.99301147,47.69223785,47.65626526,48.51294327,99.98077393,47.06675339,47.06898499,47.74695969,46.67722321,100.0232697,48.07286835,52.35861969,58.76656723,52.12746429,58.22973251,59.05389786,67.98090363,99.90430450000001
1694,183.96090700000002,99.98983765,99.99249268,47.68155289,47.64140701,48.50057602,99.97907257,47.05452347,47.06028748,47.77390289,46.69115829,100.02262879999999,48.02046585,52.3559494,58.76337433,52.126945500000005,58.20220184,59.0243988,67.95388031,99.90406799
1692,183.9850616,99.99330139,99.99105072,47.6774292,47.63697815,48.49155045,99.98622894,47.04660416,47.04970169,47.83015442,46.707588200000004,100.0258484,48.02696609,52.35836411,58.76370621,52.1274147,58.17438889,58.99357605,67.92350769,99.89592743
1690,184.0124054,100.00080109999999,99.99633789,47.66887665,47.62906647,48.47777939,99.98091125,47.04095078,47.04267120000001,47.88911819,46.73071671,100.01502990000002,48.04835129,52.36122513,58.77180099,52.12834549,58.14591217,58.96430206,67.89554596,99.90007782
1688,184.04251100000002,99.99020386,99.99388885,47.66613007,47.62792587,48.46373749,99.98238373,47.03221893,47.03387070000001,47.95700836,46.74793243,100.0213394,48.11520767,52.36325836,58.7781601,52.12380981,58.11861801,58.92987061,67.86465454,99.90375519
1686,184.0832825,99.99234009,99.99279022,47.65528488,47.61731339,48.43782806,99.9764328,47.01683426,47.01978683,48.01396942,46.76205063,100.01205440000001,48.20036316,52.36448669,58.78156281,52.1229248,58.08637619,58.89567566,67.83374786,99.89974213
1684,184.1134491,99.99238586,99.99063873,47.65600586,47.61869049,48.41741562,99.97893524,47.01244354,47.01194,48.06763458,46.77139282,100.02508540000001,48.31103897,52.372509,58.79365158,52.12130737,58.05892181,58.86732864,67.80974579,99.89823914
1682,184.1525574,99.99679565,99.98987579,47.64651108,47.60934448,48.39123154,99.98162079,47.00201035,47.00032043,48.10496902,46.77030945,100.02178190000001,48.39968491,52.37163925,58.79595184,52.12077332,58.03156662,58.83480453,67.77658081,99.91012573
1680,184.17939760000002,99.99214935,99.99766541,47.64965057,47.61458969,48.370510100000004,99.9810791,46.99127197,46.9930687,48.13057327,46.75795364,100.0199585,48.49684525,52.37658691,58.80776215,52.11914063,58.00554276,58.80778503,67.75617981,99.90238953
1678,184.2325592,99.9958725,99.98545837,47.64001846,47.60409164,48.34160233,99.97480011,46.97952652,46.97793579,48.121288299999996,46.72925949,100.0090027,48.54750824,52.37084579,58.80967331,52.11533356,57.97395706,58.77019119,67.72163391,99.89102173
1676,184.24479680000002,99.99732208,100.0009766,47.64757919,47.6117897,48.32350159,99.98238373,46.97470474,46.9747467,48.10846329,46.69487381,100.01878359999999,48.57949448,52.37200165,58.81924057,52.12260437,57.95458603,58.7482338,67.70376587,99.90116119
1674,184.28347780000001,99.98975372,99.99138641,47.64133453,47.60264587,48.29898834,99.97579956,46.9616127,46.96196747,48.06087875,46.64650726,100.0164185,48.5524292,52.3657608,58.81596756,52.12063217,57.92493057,58.71953964,67.6763382,99.89530945
1672,184.3023987,99.99414063,99.99056244,47.64266205,47.60736084,48.27902985,99.98394012,46.95572662,46.95642471,48.00282669,46.59404373,100.0161057,48.50646973,52.36233521,58.82347107,52.12529373,57.90256119,58.69590759,67.65345001,99.90440369
1670,184.33639530000002,99.99541473,99.99491119,47.63794708,47.60102463,48.26076126,99.98168945,46.94230652,46.94800568,47.923847200000004,46.54642487,100.01996609999999,48.40916061,52.35466766,58.81822586,52.124298100000004,57.87652206,58.66526794,67.62770844,99.90035248
1668,184.3647614,100.00292209999999,99.99328613,47.63694,47.60128021,48.23986816,99.98384857,46.93358994,46.93635559,47.84674835,46.491901399999996,100.0211868,48.31369781,52.35097885,58.81943512,52.12490082,57.85190582,58.63586807,67.59919739,99.90238953
1666,184.4155273,99.98842621,99.99412537,47.62511444,47.59152985,48.22403336,99.98015594,46.91835785,46.92327499,47.75858688,46.44252396,100.0120163,48.18057632,52.33532333,58.8106041,52.11735916,57.81159973,58.59531784,67.56105042,99.89128876
1664,184.4588165,99.99380493,99.99454498,47.614307399999994,47.58018112,48.2032814,99.98002625,46.90603256,46.90923309,47.686798100000004,46.39949417,100.0209122,48.07604218,52.33017731,58.80898666,52.11100006,57.78263855,58.55972672,67.53167725,99.89660645
1662,184.484024,100.00121309999999,99.99498749,47.60888672,47.57216263,48.19936371,99.98391724,46.89434052,46.89886093,47.63262939,46.37471008,100.0286255,47.9850235,52.33178711,58.81233215,52.11375427,57.75658035,58.53517532,67.50632477,99.91159058
1660,184.525238,100.00554659999999,100.0000381,47.5968895,47.56057739,48.18609238,99.98495483,46.88056564,46.88652039,47.59544373,46.35275269,100.0348816,47.92075729,52.33493042,58.81659317,52.10787582,57.7264328,58.49872971,67.47607422,99.91459656
1658,184.5630951,100.0020752,99.99954987,47.58596420000001,47.55114365,48.18217087,99.98693848,46.87029266,46.87488937,47.58960724,46.34070969,100.02790829999999,47.905185700000004,52.33563614,58.82198334,52.10661316,57.69367218,58.46789932,67.44301605,99.90231323
1656,184.6166382,99.99710083,99.99286652,47.56454849,47.52939224,48.17630386,99.9781189,46.85847473,46.8587532,47.60260773,46.34736633,100.015625,47.91083527,52.33488846,58.82167816,52.09997177,57.66569519,58.42990875,67.40690613,99.89598846
1654,184.6508026,100.0032654,99.9969101,47.55282593,47.51874161,48.17621231,99.98420715,46.85081482,46.85131454,47.64896774,46.35675429999999,100.0214691,47.97354126,52.34043503,58.831680299999995,52.09710693,57.63297653,58.39236832,67.37906647,99.89391327
1652,184.6965332,99.99134827,99.98963165,47.53863907,47.49967957,48.18377304,99.98320770000001,46.84106827,46.84144974,47.70253372,46.37934875,100.0110245,48.05113983,52.34767151,58.83855057,52.0967598,57.60496139999999,58.36449814,67.35440826,99.89382935
1650,184.7088013,100.006485,99.99978638,47.5211792,47.48716354,48.19161224,99.98988342,46.83596802,46.83690262,47.77995682,46.40327454,100.03013609999999,48.15381622,52.35355377,58.8517189,52.09740448,57.58124542,58.33919144,67.33001709,99.91218567
1648,184.75175480000001,100.0012894,99.99780273,47.50841141,47.47427368,48.2013092,99.99125671,46.82725525,46.8283844,47.85396576,46.422107700000005,100.02999109999999,48.2639389,52.35220337,58.85246277,52.09466934,57.55298615,58.30742264,67.30439758,99.90596008
1646,184.8177795,99.99715424,99.98974609,47.47919083,47.44834518,48.20729065,99.98423767,46.81145096,46.81101227,47.91563797,46.43722534,100.020668,48.34568787,52.34693909,58.85109711,52.08853531,57.51791763,58.27310562,67.26624298,99.88951874
1644,184.8490448,99.99469757,99.99486542,47.46403885,47.43380737,48.221138,99.98307037,46.805206299999995,46.80696487,47.97800827,46.44342041,100.0234985,48.41677094,52.3406105,58.84907913,52.08958817,57.49287033,58.24127197,67.23873901,99.89936066
1642,184.8878784,99.99375153,99.99439240000001,47.44934082,47.41443253,48.23314667,99.98494720000001,46.79341888,46.79760742,48.01199722,46.43405533,100.0159302,48.43454742,52.32828903,58.84259415,52.08075714,57.46330643,58.20289993,67.21050262,99.89156342
1640,184.93995669999998,99.99636078,99.99146271,47.42494583,47.39004517,48.24012375,99.98099518,46.77889633,46.77811432,48.0242691,46.41013336,100.01964570000001,48.40963364,52.31761169,58.8358345,52.0815239,57.43000031,58.16906738,67.17291259999999,99.90606689
1638,184.9577179,99.9992218,99.9992218,47.40886688,47.37859344,48.24720383,99.98603821,46.77145004,46.77244186,48.01927948,46.37620163,100.0356064,48.36098862,52.31517410000001,58.83673859,52.08372498,57.406509400000004,58.14310455,67.14688873,99.90428925
1636,185.0082245,99.99977112,99.99920654,47.3907814,47.35753632,48.25442886,99.98848724,46.75470734,46.7566185,47.97000885,46.32484436,100.025116,48.259708399999994,52.3049469,58.82848358,52.07809067,57.37094116,58.10892105,67.11691284,99.89967346
1634,185.0635376,100.0053253,99.99685669,47.37080765,47.34195328,48.25673676,99.98459625,46.74127579,46.74324799,47.90057373,46.26928711,100.0138168,48.14476776,52.30177689,58.82928467,52.07537842,57.33913803,58.07569504,67.08512115,99.89178467
1632,185.0901642,100.00926209999999,99.99789429,47.36026382,47.33113861,48.25688934,99.98531342,46.72889328,46.73483276,47.82464981,46.21131897,100.01947779999999,48.03879929,52.30461884,58.83303452,52.07699585,57.31557083,58.04427719,67.05950165,99.89859772
1630,185.1468506,99.99238586,99.9895401,47.3475914,47.31999207,48.25393677,99.97690582,46.71445465,46.71901321,47.72407532,46.151371000000005,100.01615140000001,47.92463303,52.30379105,58.82965469,52.07433701,57.28545761,58.01054382,67.02419281,99.88304138
1628,185.1746979,99.99404144,99.99693298,47.34128952,47.31317902,48.25226974,99.98114777,46.70753098,46.71031189,47.63325882,46.10192871,100.0194702,47.83820724,52.31603241,58.84037781,52.07688904,57.26053238,57.98651505,67.00370026,99.89347839
1626,185.2259369,99.99279785,99.99248505,47.32913589,47.3040123,48.23294067,99.98041534,46.69601822,46.69867325,47.54806137,46.04807663,100.0140228,47.79383087,52.31925201,58.84962845,52.07735443,57.23057556,57.95286179,66.96881104,99.88607025
1624,185.26762390000002,99.99063873,99.99158478,47.32586288,47.29979706,48.22586823,99.9773407,46.68750381,46.68853378,47.48318481,46.01788712,100.0124359,47.78507233,52.322052,58.85323334,52.079421999999994,57.20568466,57.92441559,66.94074249,99.88630676
1622,185.29208369999998,100.001358,100.0026093,47.32500458,47.30059814,48.21125412,99.98983765,46.68115234,46.68205643,47.44632721,46.00732803,100.02759549999999,47.81991196,52.33297348,58.86993408,52.08442688,57.18464279,57.90228271,66.92225647,99.89916229
1620,185.3552856,99.99498749,99.99266052,47.32051468,47.29359436,48.18976593,99.97930145,46.67114258,46.66763687,47.44340897,45.99389267,100.0101242,47.88774109,52.33252716,58.86629868,52.07871628,57.14823151,57.86354065,66.87954712,99.88558197
1618,185.3789825,99.9985199,99.99633789,47.3239975,47.298171999999994,48.170967100000006,99.9842453,46.66314316,46.66516876,47.46804047,46.00281906,100.020256,47.98341370000001,52.32567596,58.86995316,52.07827759,57.11998749,57.83059692,66.85170746,99.89550781
1616,185.437851,99.98839569,99.98732758,47.31637955,47.29661179,48.14096451,99.98062134,46.64772415,46.64803314,47.5095787,46.01588058,100.0131454,48.07949829,52.31476593,58.85969925,52.07466507,57.08798218,57.79583359,66.81738281,99.89563751
1614,185.4684753,99.99452209,99.98994446,47.31543732,47.28916168,48.11619949,99.98329163,46.63896561,46.63973999,47.58327484,46.04516983,100.0186768,48.17752457,52.30882645,58.85793686,52.07385254,57.06003189,57.76487732,66.79421997,99.89678955
1612,185.5134735,99.99625397,99.99874115,47.31524658,47.28993607,48.08248901,99.98899841,46.62621689,46.62762451,47.66711044,46.06695938,100.0219116,48.250518799999995,52.29446793,58.84864426,52.06964493,57.03025055,57.72945786,66.75678253,99.90121459999999
1610,185.5600128,99.99642181,99.99637604,47.31171036,47.28549194,48.05110168,99.98627472,46.6092453,46.61199188,47.7469635,46.08568192,100.0136032,48.29163742,52.28002167,58.84043121,52.06468582,56.99795914,57.69298172,66.71955872,99.88646698
1608,185.59983830000002,99.99671173,99.99744415,47.30788422,47.28184891,48.0261879,99.98835754,46.59630203,46.59837341,47.81979752,46.10375214,100.01441190000001,48.27848816,52.27581787,58.83626175,52.06131363,56.96918488,57.6594696,66.69402313,99.89319611
1606,185.6490326,99.99666595,99.9896698,47.30256653,47.27907181,47.99890137,99.97638702,46.58106995,46.58387756,47.87559509,46.10386276,100.0096054,48.22282791,52.27412415,58.83568954,52.05592346,56.93616104,57.62422562,66.65817261,99.87931061
1604,185.66859440000002,99.99861145,99.99786377,47.29866028,47.27137375,47.975860600000004,99.98387909,46.57249451,46.57465363,47.90946198,46.08718491,100.0147552,48.13637543,52.27518082,58.83867264,52.05673599,56.91139221,57.59558868,66.62789917,99.89072418
1602,185.7194977,99.99067688,99.9901123,47.28957367,47.26681137,47.95061493,99.98066711,46.55649567,46.56090927,47.90695953,46.04919052,100.0137939,48.03222275,52.27886963,58.839077,52.04907608,56.87587357,57.55817795,66.59492493,99.88637543
1600,185.7527466,99.99865723,99.98987579,47.28115082,47.2567749,47.93169785,99.9866333,46.54398727,46.54794693,47.87061691,46.00130844,100.0212402,47.91360092,52.28330612,58.85053253,52.04888535,56.84825134,57.52680969,66.56316376,99.88854218
1598,185.7893982,99.99649048,99.99311829,47.27051544,47.24526215,47.91866684,99.98167419,46.53097534,46.53642654,47.80893326,45.9478569,100.01498409999999,47.80076218,52.29047012,58.85535049,52.04428482,56.8193512,57.49495697,66.53786469,99.88820648
1596,185.834259,99.99859619,99.99951172,47.25775909,47.23241806,47.91130829,99.98635101,46.52158356,46.52595901,47.72026062,45.87970352,100.0181046,47.71186829,52.29698563,58.862178799999995,52.04442215,56.78966141,57.4625473,66.50596619,99.8898468
1594,185.8848572,99.99372101,99.9895401,47.2378273,47.21325302,47.89798737,99.98009491,46.51016998,46.51130295,47.61592484,45.80542374,100.0088196,47.66381073,52.29698944,58.86294937,52.03839493,56.75597763,57.42576218,66.46841431,99.88004303
1592,185.9125824,99.99414063,99.99478912,47.22403717,47.20384598,47.89989471,99.97647095,46.50322723,46.50414658,47.51233673,45.73690414,100.0153198,47.66117096,52.29817581,58.86954498,52.03654099,56.72946548,57.39342499,66.44002533,99.88708496
1590,185.9642944,99.98455048,99.99128723,47.20057678,47.18203735,47.89678574,99.97867584,46.48845673,46.48709488,47.40534973,45.67897415,100.00922390000001,47.69472122,52.28736496,58.86199570000001,52.03133392,56.69419098,57.35748291,66.40177917,99.88964081
1588,185.9904175,100.0036926,99.99783325,47.18862915,47.16744232,47.90579987,99.98802185,46.48070526,46.48278427,47.33139801,45.64258194,100.020813,47.76632309,52.28274918,58.86232758,52.03400803,56.67023468,57.33034134,66.37824249,99.89254761
1586,186.04479980000002,99.99503326,99.99068451,47.16246033,47.13974762,47.90970993,99.97813416,46.46446228,46.46497726,47.28259659,45.61795425,100.00383000000001,47.84835434,52.26611328,58.84447861,52.02484131,56.63415146,57.28930664,66.34095764,99.87312317
1584,186.0793304,100.002121,99.99094391,47.13932419,47.11796188,47.92012024,99.9773941,46.45332718,46.45378876,47.27523804,45.61429214,100.0022507,47.95426178,52.25495148,58.84051514,52.02678299,56.6109581,57.264171600000005,66.31335449,99.86769104
1582,186.1101227,99.99783325,99.99084473,47.11785507,47.09898376,47.93273926,99.97570801,46.44535828,46.44466019,47.30881119,45.63123322,100.0073166,48.05129242,52.24927139,58.83901596,52.02932358,56.58459473,57.23439026,66.28933716,99.87555695
1580,186.1477051,99.99058533,99.99465942,47.09555054,47.07904053,47.94438934,99.9792099,46.43290329,46.43103027,47.36851883,45.65422058,100.0082245,48.12400818,52.24546051,58.83538818,52.03145218,56.55918884,57.20350266,66.2583313,99.8776474
1578,186.17939760000002,99.99371338,99.98989868,47.07360077,47.06266785,47.95720291,99.97879791,46.41817093,46.418941499999995,47.45452881,45.68964386,100.00756070000001,48.14427567,52.24623871,58.83730698,52.0296402,56.53128052,57.17444611,66.22965239999999,99.87843323
1576,186.2055054,99.99742889,99.99137115,47.05894852,47.04660797,47.97220612,99.97885132,46.40747833,46.40969467,47.54729462,45.73117065,100.00782009999999,48.12105179,52.25304413,58.84144974,52.0296936,56.50564575,57.14580536,66.20157623,99.88394165
1574,186.2531738,99.99339294,99.98701477,47.04051971,47.02719498,47.97865677,99.96566772,46.38856888,46.39271927,47.63366318,45.75271606,100.00799559999999,48.04984283,52.25350952,58.84400558,52.02694702,56.47676468,57.11048889,66.1686554,99.88040161
1572,186.27349850000002,100.0029831,99.99700928,47.02692413,47.01403427,47.98833084,99.98226929,46.37772751,46.38345718,47.71656799,45.771595,100.0087357,47.94577789,52.26639557,58.85567474,52.03271484,56.45425415,57.08876419,66.14749146,99.88124847
1570,186.3209534,99.9936676,99.98979187,47.01285553,47.00042725,47.99054718,99.97621155,46.36239243,46.36908722,47.76805496,45.76819611,100.00127409999999,47.82834244,52.27388,58.86448669,52.03227234,56.42675018,57.05582428,66.11326599,99.8718338
1568,186.3457642,99.99860382,99.99347687,47.00474167,46.99394608,47.99380493,99.97761536,46.35533524,46.3600502,47.79827118,45.74538803,100.0084839,47.71923065,52.27969742,58.87446976,52.031768799999995,56.3999939,57.02407455,66.08629608,99.88075256
1566,186.3852081,99.98834229,99.98241425,46.99683762,46.98437119,47.98076248,99.97389221,46.34213257,46.34806061,47.77986145,45.6920166,100.0088654,47.61351776,52.27474594,58.87414932,52.02644348,56.36728287,56.99043274,66.04743195,99.87873077
1564,186.41520690000002,99.99310303,99.98873901,46.98871613,46.97917557,47.97521973,99.97338867,46.33426285,46.33566284,47.72756958,45.62371826,100.0097885,47.55060959,52.26919556,58.86912918,52.02142715,56.33615875,56.95771408,66.01865387,99.88889313
1562,186.4458008,99.99297333,99.9895401,46.98311996,46.96989822,47.9537735,99.97633362,46.32172394,46.32336426,47.63785172,45.54341888,100.0108948,47.53218079,52.25969696,58.86508942,52.01839066,56.30675507,56.92258453,65.98140717,99.88204193
1560,186.4789429,99.9936676,99.99038696,46.97693634,46.96871948,47.93639374,99.98597717,46.30944824,46.31177902,47.52742767,45.45460892,100.00426479999999,47.55031586,52.24682617,58.85584259,52.0124321,56.27714920000001,56.88844299,65.94942474,99.87253571
1558,186.5105286,99.99944305,99.99541473,46.97054291,46.96508789,47.91089249,99.98460388,46.29777908,46.29763794,47.40526199,45.37189484,99.99839783,47.61064911,52.23786926,58.84714889999999,52.00717926,56.24346161,56.85246658,65.91474152,99.8813324
1556,186.55097959999998,99.99744415,99.98464203,46.97047043,46.95899582,47.88095856,99.97151184,46.28380966,46.28177261,47.28770447,45.30401611,100.00093079999999,47.70317078,52.22303772,58.83963013,51.99943924,56.21454239,56.81889725,65.88032532,99.86713409
1554,186.5732727,99.98928070000001,99.9890213,46.96852875,46.95907211,47.85358429,99.96903992,46.27313614,46.27054596,47.19236374,45.25786972,100.0017624,47.80944824,52.21902084,58.84044647,51.99853134,56.18720245,56.78852844,65.85473633,99.86756897
1552,186.59840390000002,99.99839783,99.98871613,46.96460342,46.95900345,47.82439804,99.97850037,46.25899506,46.25947952,47.13691711,45.23603058,99.99617004,47.9088974,52.2191925,58.83664322,51.99755859,56.15909195,56.75353241,65.82277679,99.87050629
1550,186.61769099999998,100.0028,99.99093628,46.96504974,46.95554733,47.79604721,99.97982025,46.24785614,46.24940109,47.11991119,45.24110794,100.00671390000001,47.97377777,52.22513199,58.84381104,51.99645233,56.13322449,56.72467422,65.79501343,99.88262939
1548,186.646286,99.99467468,99.99708557,46.959198,46.95139694,47.76503754,99.97714996,46.233078000000006,46.23246384,47.14543915,45.25938416,100.0052338,48.00046158,52.23033524,58.84989929,51.9916954,56.1024971,56.69185638,65.76403046,99.87767792
1546,186.6683655,99.99903107,99.99472809,46.95270538,46.94731903,47.73571777,99.98316193,46.21675491,46.21951675,47.21353912,45.30005646,100.00572199999999,47.97288513,52.23713684,58.85768509,51.98926163,56.07302856,56.66154099,65.73472595,99.87985229
1544,186.7010651,99.99393463,99.99746704,46.94191742,46.93571472,47.70579147,99.98382568,46.20221329,46.20573044,47.29966354,45.34788895,100.0017776,47.90151596,52.24200439,58.86434174,51.98727417,56.04454803,56.62865448,65.70266724,99.87516785
1542,186.7348022,99.9937439,99.98867035,46.92971420000001,46.92236328,47.68210983,99.97518921,46.18782806,46.19131851,47.40116882,45.39021301,100.00033570000001,47.80030823,52.24362183,58.86693573,51.98587799,56.01895905,56.59747314,65.67433167,99.87442779999999
1540,186.7573395,99.99360657,99.9932785,46.91537476,46.91083908,47.66369247,99.97455597,46.17577362,46.17972565,47.50914001,45.425975799999996,100.0065231,47.68393707,52.24768066,58.87448883,51.99011993,55.99361038,56.57134247,65.64582825,99.87792969
1538,186.7892456,99.99259949,99.99050140000001,46.90151215,46.89756012,47.646465299999996,99.98000336,46.1662674,46.16986465,47.59420013,45.44083786,99.99437714,47.56561661,52.24054337,58.86981964,51.98561478,55.96504974,56.53911972,65.61265564,99.87772369
1536,186.8117523,99.99181366,99.99625397,46.88622665,46.88477325,47.63537216,99.97949219,46.15595627,46.15655518,47.64839554,45.43088913,100.0083694,47.48038101,52.22938538,58.86611176,51.98516083,55.94229126,56.50763702,65.5894165,99.87731934
1534,186.8420715,99.99620056,99.9961853,46.86831284,46.86771774,47.63024902,99.98358154,46.14505005,46.14609146,47.66785049,45.38416289999999,100.0060349,47.41651535,52.2155304,58.85578537,51.98191452,55.91150665,56.47735596,65.55537415,99.87513733
1532,186.8661957,100.0013199,100.0034561,46.84710312,46.84508514,47.62649918,99.96989441,46.13032532,46.13185120000001,47.63716888,45.31118774,100.0008316,47.402771,52.20466232,58.84753418,51.98366165,55.88548660000001,56.44893646,65.52700043,99.86515808
1530,186.88528440000002,99.99542999,99.99641418,46.82922745,46.82856369,47.63137817,99.97406769,46.12150955,46.12092972,47.56780624,45.22265625,100.00718690000001,47.43913269,52.19714737,58.84477997,51.98471451,55.86343384,56.41633987,65.4953537,99.87689209
1528,186.90892030000003,99.99391174,99.99453735,46.8083725,46.80784225,47.63692474,99.9781723,46.10765839,46.10646439,47.46113968,45.11421204,99.99298096,47.50951767,52.1905365,58.83841705,51.98106003,55.83162308,56.38603973,65.46653748,99.86639404
1526,186.93141169999998,99.99525452,99.98812103,46.78906631,46.79053879,47.65004349,99.97298431,46.0978775,46.09351349,47.33406448,45.01668167,99.9887085,47.60536957,52.19504929,58.83839035,51.98024368,55.80953217,56.36021423,65.43843842,99.86830139
1524,186.95045469999997,99.99978638,99.99151611,46.76966476,46.77383423,47.66223526,99.96767426,46.08121109,46.07902908,47.20573807,44.94178772,99.9957962,47.71028137,52.20249939,58.84883881,51.9826889,55.78569031,56.33233261,65.40937805,99.86998749
1522,186.9641113,99.9969101,99.99640656,46.75119019,46.75485611,47.67519379,99.97710419,46.06785583,46.06999588,47.08879471,44.88791656,99.99526978,47.79526138,52.21215439,58.85863876,51.97994614,55.75972748,56.30559921,65.38068390000001,99.87017822
