wavelength,run_11,run_12,run_13,Baseline 100%T,run_14,run_15,run_16,run_17,Baseline 100%T.1,run_18,run_19,run_20,run_21,Baseline 100%T.2,Baseline 100%T.3,run_22,run_23,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33
1190,50.94932938,99.47128296,99.99214935,95.43126678,51.39669037,51.52364349,50.95921326,52.02587891,95.3724823,51.09283829,51.09124756,51.76350021,51.22434616,95.34158325,95.95386505,99.83768463,50.66853714,49.91481781,50.9355011,99.79199219,99.99086761,42.271491999999995,42.46549606,47.20155334,46.45489883,100.00028990000001
1185,50.88889694,99.46792603,99.9930191,95.50593567,51.332199100000004,51.45980835,50.89630508,51.95753098,95.44656372,51.02415848,51.02965927,51.69860077,51.15988159,95.41833496,96.03117371,99.83211517,50.61024475,49.84848022,50.87154388,99.78753662,99.98987579,41.5565567,41.71703339,46.43690491,45.68787766,100.00012209999998
1180,50.78273392,99.47402191,99.99897766,95.58750153,51.20962906,51.33744431,50.78026581,51.84095383,95.52841187,50.910713200000004,50.91511154,51.57444382,51.03925323,95.50206757,96.10809326,99.84109497,50.49846268,49.73777771,50.75477219,99.79203033,99.99308014,40.26464081,40.31118774,44.94218445,44.17859268,100.0042343
1175,50.38852692,99.46546936,99.98950195,95.67578888,50.78770447,50.92480087,50.37900162,51.40013123,95.61422729,50.48667908,50.50904846,51.14361191,50.62120056,95.58779907,96.19561005,99.83690643,50.09170914,49.31371689,50.33343506,99.79263306,99.9901123,35.70919418,35.48610687,39.70845795,38.93124008,100.00151059999999
1170,49.8499527,99.47419739,100.00001529999999,95.75986481,50.22481155,50.35926056,49.83821106,50.82020569,95.70137024,49.91910172,49.96272659,50.56869507,50.07168198,95.66873932,96.28157806,99.83214569,49.55060577,48.763652799999996,49.78581238,99.78905487,99.99433899,30.4022789,30.01740646,33.90623474,33.21628952,100.0019531
1165,49.32133102,99.47093964,99.99671173,95.84039307,49.67205811,49.80398941,49.30750656,50.25135422,95.78289032,49.36959457,49.42957306,50.00481415,49.52981949,95.74957275,96.35723114,99.84073639,49.01993942,48.23225784,49.24993896,99.79481506,99.99391174,26.10208893,25.627491,29.15436935,28.52438736,99.99518585
1160,48.70518112,99.46987915,99.98954773,95.91439056,49.02604675,49.15992737,48.68585205,49.58560944,95.85699463,48.71981049,48.80452347,49.35287476,48.90510559,95.8289032,96.43819427,99.83628082,48.40005493,47.59648895,48.62039185,99.79283905,99.99576569,21.78209114,21.26272011,24.34822273,23.7889843,99.99840546
1155,47.98652649,99.47312927,99.99694061,96.00749969,48.26471329,48.39812469,47.96301651,48.80107117,95.94533539,47.97071075,48.07418823,48.57794952,48.16572189,95.91912079,96.51969147,99.83788299999999,47.68045044,46.86255646,47.89094162,99.79473114,99.99534607,17.63990021,17.11307526,19.74674988,19.26544952,100.0046844
1150,47.17910004,99.47923279,99.99677277,96.08490753,47.406482700000005,47.53921127,47.14522171,47.93132782,96.02812958,47.12261963,47.25308609,47.70077896,47.33903503,95.99466705,96.5994873,99.83437347,46.86901855,46.0508461,47.0696373,99.79395294,99.99047852,13.89307117,13.39143372,15.58374214,15.18070507,99.99829865
1145,46.29694748,99.47558594,99.99417877,96.15301514,46.48345566,46.61637115,46.25605774,46.98139191,96.09817505,46.19935608,46.35937881,46.75702667,46.43840027,96.06602478,96.66572571,99.84007263,45.97854614,45.14987946,46.17014694,99.7982254,99.99440002,10.66748714,10.23390007,11.98351002,11.65876007,100.0043488
1140,45.32350159,99.48355865,99.99811554,96.2375946,45.47625732,45.60709763,45.28846741,45.9438324,96.17457581,45.19549179,45.38741302,45.76212311,45.45353317,96.14923859,96.74794006,99.83992004,45.0057373,44.14808273,45.19575119,99.79404449,99.9952774,7.970414162000001,7.606127262,8.959574699,8.706459045,100.0068436
1135,44.25789261,99.48451996,100.00402829999999,96.292099,44.35085678,44.48149872,44.223423,44.79397202,96.22641754,44.08395386,44.30825043,44.60272979999999,44.3698349,96.19689941,96.80174255,99.83416748,43.93610764,43.08113861,44.11341476,99.79502106,99.98923492,5.724916457999999,5.4347987170000005,6.4309196470000005,6.235370636,100.00109859999999
1130,43.04370117,99.48217009999999,99.99121857,96.35321808,43.08709335,43.2114296,42.99736786,43.50284195,96.28939819,42.82052994,43.08417511,43.32957458,43.13445282,96.26241302,96.86643219,99.83410645,42.71687698,41.84343719,42.88049698,99.78592682,99.98718262,3.8989095689999997,3.6830585,4.3841509819999995,4.241204262,99.99750519
1125,41.77142715,99.47629547,99.98807526,96.37657928,41.76218033,41.88747025,41.70320892,42.14559555,96.31212616,41.498027799999996,41.7923584,41.99164963,41.83545685,96.2899704,96.88266754,99.84276581,41.44248581,40.55079269,41.58869171,99.79503632,99.99111176,2.569120646,2.41993022,2.8811874389999996,2.7863938810000004,100.0044098
1120,40.41062164,99.4890213,99.99530792,96.42746735,40.34751892,40.46130753,40.35482788,40.69820023,96.37065125,40.08744049,40.41999817,40.5491066,40.45343781,96.33795166,96.93768311,99.83798981,40.07029724,39.15685272,40.21223831,99.78987885,99.98644257,1.623204708,1.5198396440000002,1.8174327609999998,1.7542799709999999,99.99681854
1115,38.91233444,99.48606109999999,99.99682617,96.45565033,38.79444504,38.90639114,38.85414505,39.11847305,96.38814545,38.54685593,38.91570282,38.97924423,38.94485855,96.36553955,96.95793915,99.84049988,38.57847214,37.65906906,38.70787811,99.79285431,99.99466705,0.9666215777,0.9014950395,1.0755441190000001,1.03781426,100.0029297
1110,37.30857849,99.48632813,99.98963165,96.46424866,37.1349144,37.24689865,37.25112915,37.42879486,96.40393829,36.89104462,37.30340958,37.29553223,37.31741333,96.36956024,96.9671402,99.83721161,36.98070526,36.03990173,37.09066391,99.80275726,99.99410248,0.5413111448,0.5046011806,0.6020212770000001,0.5747122169,100.00593570000001
1105,35.63431549,99.48570251,99.99497986,96.45444489,35.39855194,35.51143265,35.57445526,35.66363144,96.39298248,35.16387177,35.61607742,35.54510498,35.62300491,96.36444855,96.95894623,99.83919525,35.30183411,34.35145569,35.4006691,99.79186249,99.99603271,0.288066715,0.2682689428,0.3188241422,0.3068985045,99.99993896
1100,33.85366058,99.48739624,99.99150848,96.44252014,33.55902481,33.66413879,33.79000854,33.79930115,96.37683868,33.33573151,33.82811737,33.68854904,33.82224274,96.35211182,96.94194031,99.83907318,33.52679443,32.56249237,33.6072464,99.79599762,99.98979187,0.1477248669,0.1397963911,0.16210979220000002,0.15524534880000002,100.0054932
1095,31.90163422,99.48458099,99.99677277,96.41287231,31.54832649,31.6535511,31.83487701,31.75674629,96.36297607,31.33130646,31.86346054,31.65366936,31.84373093,96.32608032,96.91614532,99.83725739,31.5769558,30.59945107,31.64172173,99.79244232,99.99284363,0.07010906935,0.06754574925,0.0775340125,0.07416883856,99.99987793
1090,29.82946396,99.49731445,99.99210358,96.38012695,29.41851616,29.51853943,29.75839996,29.60001183,96.31725311,29.21045113,29.78167152,29.50841141,29.74869919,96.29152679,96.87546539,99.84479523,29.50727081,28.52265167,29.56064987,99.80496216,99.99845886,0.038521260019999996,0.03635311499,0.04011815414,0.042094241830000004,100.00769809999998
1085,27.67288017,99.49789429,99.9912262,96.33145142,27.21107292,27.30495644,27.59862518,27.36188698,96.27292633,27.01091385,27.61816406,27.28139114,27.57965851,96.24751282,96.83034515,99.83680725,27.36252785,26.37168694,27.39687347,99.79842377,99.98872375,0.02175218053,0.020615838469999998,0.02248254977,0.02387127094,99.99817657
1080,25.41305923,99.49430847,99.99377441,96.26986694,24.90226936,24.99744797,25.34232521,25.03025436,96.20490265,24.71501732,25.35417938,24.95279121,25.30214691,96.18183899,96.76302338,99.8381958,25.11387825,24.12651253,25.13079643,99.79413605,99.98787689,0.01985927671,0.021850241349999997,0.01801472902,0.01966404729,99.99449921
1075,23.07939148,99.49372101,99.99013519,96.19177246,22.52797508,22.61085701,23.00161362,22.62703133,96.13710022,22.34722519,23.00864983,22.55291557,22.94198608,96.11412048,96.68689728,99.8432312,22.78611183,21.80539894,22.7905159,99.80167389,99.99282074,0.015250016940000001,0.01740642637,0.0160820242,0.01740998961,100.0031128
1070,20.68998718,99.49883270000001,99.99412537,96.1071167,20.1044445,20.19483948,20.6165905,20.19206429,96.04658508,19.94699097,20.62000656,20.12459946,20.54895401,96.02194214,96.60383606,99.83550262,20.418058399999996,19.45024681,20.40045166,99.79467009999999,99.98226166,0.014030940830000001,0.014759915880000002,0.01890574582,0.0169159472,99.9969101
1065,18.24231339,99.50941467,99.99240875,96.01351166,17.63381004,17.71741104,18.17479324,17.70837402,95.94673157,17.48838806,18.172628399999997,17.64450455,18.08762169,95.92608643,96.48604584,99.84755707,17.99342155,17.05084229,17.96011162,99.80710602,100.0016937,0.018130637709999998,0.018708853049999998,0.014976192269999999,0.018085513259999998,100.0038605
1060,15.23943138,99.51194763,99.98862457,95.90837097,14.60017872,14.68033028,15.157534599999998,14.65761185,95.84210205,14.46883392,15.14714813,14.59193993,15.03276825,95.81810759999999,96.38578796,99.84545135,14.98057556,14.07497787,14.92042732,99.80401611,99.98757172,0.013194161470000002,0.015657303850000002,0.01573993452,0.01607460156,100.0030899
1055,11.9723196,99.50311279,99.99063873,95.77722931,11.37756348,11.44803429,11.91822243,11.40479279,95.7221756,11.25342369,11.89894676,11.35210323,11.80076313,95.69437408,96.24907684,99.84933472,11.77259541,10.95292473,11.71233559,99.81053925,100.0015488,0.01853057556,0.018215367569999998,0.018547162409999998,0.018450936299999998,100.0102386
1050,9.272844315,99.52386475,99.99637604,95.65769958,8.722686767999999,8.779100417999999,9.224664687999999,8.740264892999999,95.58965302,8.62526226,9.214747428999999,8.699273109,9.125450134,95.57038879,96.12915802,99.84420013,9.112778664,8.382102012999999,9.052805901000001,99.79221344,99.9828186,0.01579312608,0.01617602631,0.01872958802,0.01786975376,99.99674225
1045,6.924588203,99.51756287,100.00339509999999,95.52603912,6.433773041,6.486079693,6.885256767,6.449037075,95.46282959,6.360171795,6.870461464,6.412186622999999,6.798456669,95.43412018,95.98576355,99.84597778,6.799863815,6.17289114,6.743449211000001,99.80654144,99.99520111,0.01439202204,0.01765768602,0.01824816503,0.019236924130000003,100.0033493
1040,4.949519634,99.5118103,99.98995209,95.37316895,4.540884018,4.5809702869999995,4.918411732,4.54834938,95.31211090000001,4.480684757,4.912435532,4.519161701,4.851299763,95.28739166,95.8316803,99.84418488,4.860834122,4.351808548,4.812296391,99.80050659,99.99069977,0.01690678112,0.01516113803,0.01857623458,0.01624320634,100.0021667
1035,3.39891243,99.52492523,99.99720764,95.23672485,3.067129135,3.101044655,3.373774052,3.0736851689999996,95.18054962,3.029247046,3.3680238719999998,3.056377411,3.320839882,95.14377594,95.69261169,99.84366608,3.3315320010000002,2.9369938369999997,3.293735266,99.80429077,99.99533844,0.01648612693,0.01528883446,0.01810471341,0.01708155312,99.99998474
1030,2.24806881,99.53598022,99.99927521,95.08686829,1.9942929740000002,2.014811993,2.229278564,1.997724771,95.0298996,1.9697636369999998,2.228276253,1.9878771309999999,2.191756248,95.00443268,95.54139709,99.84943390000001,2.20200634,1.908365965,2.171910286,99.809021,99.98647308,0.01754260808,0.017870442939999998,0.014746174219999998,0.01731857844,100.0027313
1025,1.4299561980000002,99.52352905,99.9930191,94.94498444,1.243200064,1.259809494,1.4168846609999999,1.248197079,94.87856293,1.23111856,1.41744709,1.239931464,1.391494513,94.85636902,95.38729858,99.85333252,1.402957201,1.192445397,1.383412123,99.81173706,99.99055481,0.01339923497,0.01635674573,0.016130777080000002,0.02031204291,99.99807739
1020,0.8788153529,99.54066467,99.99308777,94.80157471,0.7489975095,0.7606514692,0.8650553226000001,0.7543962002,94.74321747,0.742102921,0.8688512444,0.7462154626999999,0.8565114737,94.71562195,95.24181366,99.85112762,0.8626067042,0.7188086509999999,0.8479343653,99.81099701,99.99090576,0.015252076090000002,0.017443642019999997,0.01920240745,0.01646198146,99.99724579
1015,0.5163715482,99.53900146,99.99031067,94.66150665,0.4333897531,0.4419399798,0.5167931318,0.4369133115,94.59972382,0.43101891880000004,0.5134903193,0.4342044294,0.5058786273,94.57440948,95.10049438,99.84812927,0.5125140548,0.41757658119999996,0.49884817,99.80640411,99.98592377,0.01626312919,0.01884877495,0.01573790237,0.014043881559999999,99.9967041
1010,0.2948409915,99.54682922,99.9885025,94.54044342,0.24210695920000003,0.2478494346,0.2942721546,0.2414448857,94.48336029,0.2390885651,0.2966933846,0.2449144572,0.2894957364,94.45859528,94.97497559,99.85093689,0.2945823967,0.24025656280000002,0.29187440870000003,99.81507874,99.99142456,0.01721824147,0.01758199744,0.01913919486,0.017010608689999998,100.0019684
1005,0.1641161442,99.54953003,99.99727631,94.43491364,0.1321025342,0.1329550594,0.1651652902,0.1347415894,94.37646484,0.1310720891,0.1644374281,0.1344913542,0.1606387198,94.35029602,94.85894012,99.85244751,0.1677045673,0.1354393959,0.1656413674,99.81320190000001,99.98358917,0.01959372871,0.016262197869999998,0.015794828530000003,0.01665554196,99.99876404
1000,0.08628816902999999,99.56124115,99.99525452,94.34169006,0.07247089595,0.07169553638,0.08809103072,0.07238911092,94.27766418,0.07222490758,0.08886224030999999,0.07488958538,0.09051642567,94.25458527,94.7587204,99.85464478,0.09526149929,0.07306389511,0.09381017089,99.81754303,99.99387359999999,0.018855866040000002,0.018752530219999997,0.0177442804,0.02079164609,100.0002365
